t,fv0_x,fv0_v,fv0_v_kmh,fv0_u,fv0_a,lv_x,lv_v,d_fv0_lv,d*_fv0_lv
1153.95,10885.336,0.6151729,2.2146225,101.87227,-0.19170491,10889.401,-0.0007621941,4.065296,2.6151729
1154.0,10885.367,0.60519564,2.1787043,113.92306,-0.18229622,10889.401,2.3039296e-19,4.0347314,2.6051955
1154.05,10885.396,0.5960946,2.1459405,109.78365,-0.18549883,10889.401,0.00066152215,4.0047216,2.5960946
1154.1,10885.427,0.5874798,2.1149273,97.710945,-0.1948812,10889.401,0.0012223724,3.9752326,2.5874798
1154.15,10885.455,0.57804334,2.0809562,105.950226,-0.18844241,10889.401,0.0016825506,3.9461763,2.5780435
1154.2,10885.484,0.56831455,2.0459323,122.97728,-0.17515893,10889.401,0.002042057,3.9175735,2.5683146
1154.25,10885.513,0.5595174,2.0142627,122.06107,-0.17585216,10889.401,0.0023008913,3.8894854,2.5595174
1154.3,10885.54,0.5513421,1.9848317,109.76822,-0.1854072,10889.402,0.0024590539,3.8618834,2.5513422
1154.35,10885.567,0.5422867,1.9522321,118.767815,-0.17837735,10889.402,0.0025165442,3.8346698,2.5422866
1154.4,10885.595,0.53306204,1.9190234,133.49904,-0.16688327,10889.402,0.002473363,3.8078766,2.533062
1154.45,10885.621,0.52473104,1.8890316,130.59415,-0.16912659,10889.402,0.0023295095,3.7815561,2.524731
1154.5,10885.646,0.51687515,1.8607506,119.06546,-0.17808738,10889.402,0.0020849842,3.7556748,2.5168753
1154.55,10885.673,0.5080683,1.8290459,131.0792,-0.16871083,10889.402,0.0017987592,3.730141,2.5080683
1154.6,10885.697,0.49923167,1.7972339,147.31915,-0.1560428,10889.402,0.0015298068,3.7050006,2.4992316
1154.65,10885.723,0.49147013,1.7692925,143.37105,-0.15910004,10889.402,0.0012781268,3.6803105,2.49147
1154.7,10885.747,0.48427147,1.7433772,130.38843,-0.16919483,10889.402,0.0010437196,3.6560342,2.4842715
1154.75,10885.7705,0.47595155,1.7134256,145.49387,-0.15741168,10889.402,0.00082658493,3.6320672,2.4759517
1154.8,10885.794,0.46758118,1.6832923,165.0333,-0.1421752,10889.402,0.00062672276,3.608465,2.4675813
1154.85,10885.817,0.46054697,1.6579691,158.22299,-0.14746337,10889.402,0.0004441332,3.585301,2.460547
1154.9,10885.84,0.45409766,1.6347516,141.57089,-0.16041781,10889.403,0.00027881624,3.5625255,2.4540977
1154.95,10885.863,0.44623405,1.6064426,159.40253,-0.14651263,10889.403,0.00013077183,3.5400171,2.446234
1155.0,10885.885,0.43861076,1.5789988,174.97525,-0.1343673,10889.403,-2.3716923e-20,3.5178652,2.4386108
1155.05,10885.906,0.43221077,1.5559589,166.32184,-0.14109245,10889.403,-0.000113499256,3.4961202,2.4322107
1155.1,10885.928,0.4257925,1.532853,160.99034,-0.14523041,10889.403,-0.00020972594,3.4747052,2.4257925
1155.15,10885.949,0.41848078,1.5065308,178.48105,-0.13159211,10889.403,-0.00028868005,3.4535642,2.4184809
1155.2,10885.97,0.41187418,1.4827471,183.08025,-0.12799554,10889.402,-0.0003503616,3.4327831,2.411874
1155.25,10885.99,0.40591624,1.4612985,175.95262,-0.13353345,10889.402,-0.00039477056,3.4123533,2.4059162
1155.3,10886.011,0.3993818,1.4377744,184.46385,-0.12689033,10889.402,-0.00042190694,3.3921998,2.3993819
1155.35,10886.03,0.3928948,1.4144213,194.61699,-0.11896859,10889.402,-0.00043177075,3.3723524,2.3928947
1155.4,10886.05,0.3870959,1.3935453,191.98022,-0.121009365,10889.402,-0.00042436202,3.3528433,2.387096
1155.45,10886.069,0.381428,1.3731408,188.98904,-0.12332648,10889.402,-0.00039968066,3.333635,2.381428
1155.5,10886.088,0.37515467,1.3505569,202.17387,-0.11304415,10889.402,-0.00035772676,3.3146813,2.3751547
1155.55,10886.106,0.3693088,1.3295116,208.0991,-0.10841667,10889.402,-0.00030861833,3.2960358,2.3693087
1155.6,10886.125,0.36416623,1.3109984,200.30402,-0.11447636,10889.402,-0.0002624734,3.2777095,2.3641663
1155.65,10886.143,0.3588395,1.2918223,198.74277,-0.11568064,10889.402,-0.00021929195,3.259647,2.3588395
1155.7,10886.161,0.35282487,1.2701695,214.7795,-0.10317787,10889.402,-0.00017907402,3.241815,2.352825
1155.75,10886.179,0.34744367,1.2507972,218.52228,-0.10025121,10889.402,-0.00014181959,3.224284,2.3474436
1155.8,10886.195,0.34284925,1.2342572,206.4188,-0.10966761,10889.402,-0.00010752867,3.2070577,2.3428493
1155.85,10886.213,0.33777738,1.2159985,207.04636,-0.10916783,10889.402,-7.620124e-05,3.1900604,2.3377774
1155.9,10886.2295,0.33208582,1.195509,223.63025,-0.096239686,10889.402,-4.7837326e-05,3.1732795,2.3320858
1155.95,10886.246,0.3271934,1.1778963,223.94455,-0.09598431,10889.402,-2.2436912e-05,3.1567912,2.3271935
1156.0,10886.262,0.32291993,1.1625118,212.0034,-0.10527502,10889.402,1.8211208e-20,3.140581,2.3229198
1156.05,10886.278,0.31783965,1.1442227,220.18402,-0.09889285,10889.402,1.947341e-05,3.1245642,2.3178396
1156.1,10886.294,0.3127408,1.1258669,230.54964,-0.09080896,10889.402,3.5983314e-05,3.1087813,2.3127408
1156.15,10886.31,0.30836394,1.1101103,226.1844,-0.09419924,10889.402,4.9529717e-05,3.09327,2.308364
1156.2,10886.324,0.3040041,1.0944147,223.10307,-0.096589655,10889.402,6.0112616e-05,3.077987,2.3040042
1156.25,10886.34,0.2991177,1.0768238,233.68954,-0.08833424,10889.402,6.773201e-05,3.0628977,2.2991178
1156.3,10886.3545,0.29466164,1.060782,236.0727,-0.08646865,10889.402,7.2387906e-05,3.048052,2.2946618
1156.35,10886.369,0.2906156,1.0462161,230.66292,-0.09067321,10889.402,7.408029e-05,3.0334456,2.2906156
1156.4,10886.384,0.2861705,1.0302138,235.93533,-0.086557455,10889.402,7.2809176e-05,3.0190291,2.2861705
1156.45,10886.397,0.28168857,1.0140789,243.58499,-0.080590196,10889.402,6.857456e-05,3.0048194,2.2816887
1156.5,10886.412,0.27771732,0.9997824,241.02867,-0.08257262,10889.402,6.1376435e-05,2.9908438,2.2777174
1156.55,10886.426,0.27391344,0.9860884,236.12276,-0.086385325,10889.402,5.295079e-05,2.9770796,2.2739134
1156.6,10886.439,0.26954043,0.97034556,245.78171,-0.07885346,10889.402,4.5033583e-05,2.9634826,2.2695405
1156.65,10886.452,0.26537493,0.95534974,252.15611,-0.07388011,10889.402,3.7624828e-05,2.9500926,2.265375
1156.7,10886.466,0.26183525,0.94260687,245.5858,-0.07898966,10889.402,3.0724514e-05,2.93693,2.2618353
1156.75,10886.479,0.25829142,0.9298491,240.52019,-0.08292731,10889.402,2.4332647e-05,2.9239566,2.2582915
1156.8,10886.491,0.25403094,0.9145114,253.35515,-0.0729222,10889.402,1.8449226e-05,2.9111297,2.254031
1156.85,10886.504,0.2501885,0.90067863,257.93802,-0.069344856,10889.402,1.3074251e-05,2.8985093,2.2501886
1156.9,10886.517,0.2470161,0.88925797,248.41125,-0.07675775,10889.402,8.207721e-06,2.8861065,2.2470162
1156.95,10886.528,0.24349944,0.876598,248.14287,-0.076959334,10889.402,3.849638e-06,2.8738623,2.2434995
1157.0,10886.541,0.23952924,0.8623052,259.6544,-0.0679856,10889.402,-5.293956e-22,2.8617678,2.2395291
1157.05,10886.553,0.23613204,0.8500753,259.20685,-0.06832698,10889.402,-3.341192e-06,2.8498769,2.2361321
1157.1,10886.564,0.23306476,0.8390331,252.37851,-0.07363855,10889.402,-6.1739383e-06,2.8381736,2.2330647
1157.15,10886.576,0.22943045,0.82594967,259.9036,-0.06777025,10889.402,-8.498239e-06,2.8266058,2.2294304
1157.2,10886.588,0.22597176,0.8134983,264.58118,-0.064119995,10889.402,-1.0314094e-05,2.8152115,2.2259717
1157.25,10886.599,0.22293466,0.8025648,260.67953,-0.06715228,10889.402,-1.1621503e-05,2.804002,2.2229347
1157.3,10886.609,0.21971601,0.79097766,262.15598,-0.06599565,10889.402,-1.2420466e-05,2.7929413,2.219716
1157.35,10886.621,0.21632887,0.7787839,268.69638,-0.060894772,10889.402,-1.2710984e-05,2.782028,2.2163289
1157.4,10886.632,0.21329875,0.7678755,268.08148,-0.06136732,10889.402,-1.2493056e-05,2.7712884,2.2132988
1157.45,10886.642,0.21045156,0.7576256,264.3253,-0.06428675,10889.402,-1.1766682e-05,2.7607105,2.2104516
1157.5,10886.652,0.20722313,0.7460033,270.52472,-0.059451785,10889.402,-1.0531862e-05,2.7502608,2.2072232
1157.55,10886.663,0.20410292,0.7347705,275.28296,-0.055739477,10889.402,-9.086405e-06,2.739964,2.204103
1157.6,10886.673,0.20141195,0.725083,271.09665,-0.05899422,10889.402,-7.728119e-06,2.7298357,2.201412
1157.65,10886.683,0.19873278,0.715438,267.65887,-0.061666038,10889.402,-6.457005e-06,2.7198505,2.1987329
1157.7,10886.692,0.19555125,0.7039845,276.94104,-0.05443031,10889.402,-5.273062e-06,2.7099779,2.1955512
1157.75,10886.702,0.19266437,0.6935917,280.35428,-0.05176601,10889.402,-4.17629e-06,2.7002597,2.1926644
1157.8,10886.712,0.19028305,0.68501896,272.94836,-0.0575289,10889.402,-3.1666896e-06,2.6907053,2.190283
1157.85,10886.722,0.1876729,0.67562246,271.83923,-0.058387283,10889.402,-2.2442603e-06,2.6812723,2.1876729
1157.9,10886.73,0.1846369,0.6646928,281.62512,-0.050759558,10889.402,-1.4090023e-06,2.6719477,2.1846368
1157.95,10886.74,0.1820596,0.6554146,281.62643,-0.05075319,10889.402,-6.609155e-07,2.6627781,2.1820595
1158.0,10886.749,0.17981875,0.6473475,274.6719,-0.056164853,10889.402,-5.161607e-22,2.6537552,2.1798186
1158.05,10886.758,0.17708564,0.63750833,280.12943,-0.051908776,10889.402,5.737442e-07,2.644831,2.1770856
1158.1,10886.767,0.17442027,0.62791294,284.8907,-0.048195124,10889.402,1.0603171e-06,2.6360347,2.1744204
1158.15,10886.775,0.17213665,0.61969197,281.58212,-0.050767157,10889.402,1.4597188e-06,2.6273813,2.1721365
1158.2,10886.784,0.16973372,0.6110414,281.92218,-0.05049736,10889.402,1.7719492e-06,2.618842,2.1697338
1158.25,10886.792,0.16715561,0.6017602,287.21198,-0.046372242,10889.402,1.9970082e-06,2.6104114,2.1671555
1158.3,10886.801,0.16485402,0.59347445,286.84634,-0.046652246,10889.402,2.134896e-06,2.6021125,2.164854
1158.35,10886.809,0.16268256,0.5856572,284.23953,-0.048677996,10889.402,2.1856126e-06,2.593936,2.1626825
1158.4,10886.816,0.160231,0.5768316,289.00916,-0.0449583,10889.402,2.149158e-06,2.5858574,2.1602309
1158.45,10886.825,0.15789928,0.5684374,291.755,-0.042814963,10889.402,2.025532e-06,2.5778968,2.1578994
1158.5,10886.833,0.15585406,0.5610746,288.54355,-0.04531189,10889.402,1.8147347e-06,2.570062,2.155854
1158.55,10886.84,0.15373713,0.5534536,287.77908,-0.045902923,10889.402,1.5676427e-06,2.5623312,2.153737
1158.6,10886.848,0.15133299,0.5447988,294.5231,-0.040645625,10889.402,1.3351327e-06,2.5546916,2.151333
1158.65,10886.855,0.14920725,0.5371461,295.46002,-0.039911572,10889.402,1.1172044e-06,2.5471723,2.1492074
1158.7,10886.863,0.14740127,0.5306446,289.59558,-0.044475183,10889.402,9.138582e-07,2.5397737,2.1474013
1158.75,10886.87,0.14532226,0.52316016,290.87512,-0.043474387,10889.402,7.2509374e-07,2.5324624,2.1453223
1158.8,10886.877,0.14301307,0.5148471,298.2859,-0.037698034,10889.402,5.5091124e-07,2.5252388,2.143013
1158.85,10886.885,0.14111046,0.50799763,296.81024,-0.038843382,10889.402,3.9131058e-07,2.5181365,2.1411104
1158.9,10886.892,0.1394337,0.5019613,290.6889,-0.043607358,10889.402,2.4629182e-07,2.511144,2.1394336
1158.95,10886.898,0.1372985,0.4942746,296.05252,-0.0394257,10889.402,1.15854974e-07,2.5042226,2.1372986
1159.0,10886.905,0.13525908,0.4869327,299.82092,-0.036486644,10889.402,-3.0192092e-23,2.497401,2.1352592
1159.05,10886.912,0.13355763,0.48080748,296.2618,-0.039255057,10889.402,-1.0127308e-07,2.4906912,2.1335576
1159.1,10886.919,0.13170907,0.47415265,296.81644,-0.03881933,10889.402,-1.8796428e-07,2.4840653,2.131709
1159.15,10886.925,0.12972867,0.46702322,301.1184,-0.035464853,10889.402,-2.600736e-07,2.4775226,2.1297286
1159.2,10886.932,0.12798771,0.46075577,300.3833,-0.036033798,10889.402,-3.17601e-07,2.4710824,2.1279876
1159.25,10886.9375,0.12630643,0.45470315,298.84744,-0.037226513,10889.402,-3.6054652e-07,2.4647334,2.1263065
1159.3,10886.944,0.12442023,0.44791284,302.76083,-0.03417486,10889.402,-3.8891017e-07,2.4584596,2.1244202
1159.35,10886.95,0.122676976,0.44163713,303.88623,-0.033294834,10889.402,-4.0269194e-07,2.4522793,2.122677
1159.4,10886.956,0.12111122,0.43600038,301.39282,-0.035233546,10889.402,-4.018918e-07,2.4461927,2.1211112
1159.45,10886.963,0.11939944,0.429838,302.93054,-0.034032457,10889.402,-3.8650978e-07,2.440181,2.1193995
1159.5,10886.969,0.11760241,0.4233687,307.05505,-0.030816574,10889.402,-3.5654585e-07,2.4342465,2.1176023
1159.55,10886.975,0.116049945,0.4177798,305.9418,-0.031680424,10889.402,-3.1945103e-07,2.4284058,2.11605
1159.6,10886.98,0.114633106,0.41267917,302.15997,-0.0346229,10889.402,-2.8267627e-07,2.422652,2.114633
1159.65,10886.985,0.112915516,0.40649584,306.0486,-0.031590886,10889.402,-2.4622153e-07,2.41696,2.1129155
1159.7,10886.991,0.11120678,0.4003444,310.26093,-0.028306803,10889.402,-2.1008688e-07,2.4113455,2.1112068
1159.75,10886.997,0.10983817,0.39541742,306.92612,-0.030901214,10889.402,-1.7427226e-07,2.4058254,2.1098382
1159.8,10887.002,0.10850981,0.3906353,303.14883,-0.03384033,10889.402,-1.3877771e-07,2.4003825,2.1085098
1159.85,10887.008,0.10679697,0.3844691,309.0077,-0.02927389,10889.402,-1.036032e-07,2.3949926,2.106797
1159.9,10887.013,0.105276555,0.3789956,310.7984,-0.027876168,10889.402,-6.874875e-08,2.3896859,2.1052766
1159.95,10887.019,0.10402597,0.37449348,306.66968,-0.031089142,10889.402,-3.4214345e-08,2.3844655,2.104026
1160.0,10887.023,0.10255053,0.3691819,308.36804,-0.029763436,10889.402,-1.323489e-23,2.3793037,2.1025505
1160.05,10887.028,0.10102658,0.36369568,311.69824,-0.027166756,10889.402,3.3894292e-08,2.374209,2.1010265
1160.1,10887.033,0.09972118,0.35899624,310.3019,-0.028251603,10889.402,6.7468534e-08,2.3691947,2.0997212
1160.15,10887.038,0.09839161,0.35420978,309.94284,-0.028528545,10889.402,1.00722716e-07,2.3642468,2.0983915
1160.2,10887.043,0.096939474,0.34898213,312.95633,-0.026178671,10889.402,1.3365685e-07,2.359359,2.0969396
1160.25,10887.048,0.09563291,0.34427848,312.95508,-0.026176985,10889.402,1.6627092e-07,2.3545449,2.095633
1160.3,10887.053,0.09441127,0.33988056,311.37402,-0.027405871,10889.402,1.9856495e-07,2.3498003,2.0944114
1160.35,10887.058,0.093033046,0.33491895,313.95752,-0.025391027,10889.402,2.3053893e-07,2.3451111,2.093033
1160.4,10887.0625,0.091708146,0.33014935,315.70093,-0.02403055,10889.402,2.6219286e-07,2.3404877,2.0917082
1160.45,10887.066,0.09055418,0.32599506,313.79453,-0.025512971,10889.402,2.935267e-07,2.3359358,2.0905542
1160.5,10887.071,0.08937448,0.32174814,312.91684,-0.026194135,10889.402,3.245405e-07,2.3314438,2.0893745
1160.55,10887.075,0.087999254,0.31679732,317.11142,-0.022924554,10889.402,3.4906353e-07,2.3270018,2.0879993
1160.6,10887.08,0.086782366,0.31241652,317.9354,-0.022280386,10889.402,3.6092496e-07,2.3226275,2.0867825
1160.65,10887.084,0.08577748,0.3087989,314.10013,-0.025265323,10889.402,3.6012483e-07,2.3183236,2.0857775
1160.7,10887.089,0.08461883,0.30462778,314.32425,-0.025088446,10889.402,3.4666311e-07,2.314069,2.0846188
1160.75,10887.093,0.08328578,0.2998288,319.0976,-0.021368194,10889.402,3.2053984e-07,2.3098624,2.0832858
1160.8,10887.097,0.08220231,0.29592833,318.2949,-0.021991173,10889.402,2.81755e-07,2.3057253,2.0822022
1160.85,10887.101,0.081264146,0.29255092,314.39685,-0.025025157,10889.402,2.3030861e-07,2.3016515,2.0812643
1160.9,10887.105,0.08004201,0.28815123,317.64954,-0.02248944,10889.402,1.6620065e-07,2.297617,2.0800421
1160.95,10887.109,0.078885764,0.28398877,319.69342,-0.020895323,10889.402,8.9431104e-08,2.2936401,2.0788858
1161.0,10887.113,0.07791896,0.28050825,317.5697,-0.022547355,10889.402,0.0,2.2897265,2.077919
1161.05,10887.117,0.076842755,0.27663392,318.41345,-0.021888075,10889.402,-1.0209267e-07,2.2858593,2.0768428
1161.1,10887.121,0.07572707,0.27261743,320.5498,-0.020222,10889.402,-2.1684691e-07,2.2820418,2.075727
1161.15,10887.124,0.074745454,0.26908365,319.82376,-0.020785492,10889.402,-3.4426273e-07,2.2782822,2.0747454
1161.2,10887.128,0.07376044,0.2655376,319.51697,-0.021022437,10889.402,-4.843401e-07,2.2745728,2.0737605
1161.25,10887.132,0.07268473,0.26166502,321.71317,-0.019309841,10889.402,-6.3707904e-07,2.270908,2.0726848
1161.3,10887.136,0.071707755,0.25814793,321.87564,-0.019181337,10889.402,-8.024796e-07,2.2672975,2.0717077
1161.35,10887.139,0.07081393,0.25493014,320.37173,-0.020350816,10889.402,-9.805416e-07,2.2637396,2.070814
1161.4,10887.143,0.069805264,0.25129893,321.93524,-0.019131117,10889.402,-1.1712652e-06,2.260223,2.0698051
1161.45,10887.1455,0.06878289,0.2476184,324.1417,-0.017410636,10889.402,-1.3746505e-06,2.2567525,2.0687828
1161.5,10887.149,0.06791983,0.2445114,322.84326,-0.01842015,10889.402,-1.5906973e-06,2.2533367,2.0679197
1161.55,10887.152,0.06710873,0.24159142,320.60565,-0.020161206,10889.402,-1.7749301e-06,2.249969,2.0671086
1161.6,10887.156,0.0660874,0.23791464,323.70633,-0.017744303,10889.402,-1.8828734e-06,2.2466352,2.0660875
1161.65,10887.159,0.065119095,0.23442875,325.83542,-0.016084207,10889.402,-1.9145275e-06,2.2433484,2.065119
1161.7,10887.162,0.06436893,0.23172817,323.03076,-0.018267026,10889.402,-1.8698919e-06,2.240117,2.064369
1161.75,10887.166,0.06358054,0.22888996,321.4309,-0.019511431,10889.402,-1.7489668e-06,2.2369266,2.0635805
1161.8,10887.169,0.06257988,0.22528757,325.2055,-0.016569713,10889.402,-1.5517523e-06,2.2337673,2.0625799
1161.85,10887.172,0.061737724,0.22225581,325.46155,-0.016368616,10889.402,-1.2782485e-06,2.2306583,2.0617378
1161.9,10887.175,0.061019987,0.21967195,323.01077,-0.01827589,10889.402,-9.284551e-07,2.2275972,2.06102
1161.95,10887.178,0.06012852,0.21646267,325.00018,-0.01672473,10889.402,-5.023723e-07,2.2245677,2.0601285
1162.0,10887.181,0.05927956,0.21340643,326.23978,-0.015757617,10889.402,0.0,2.2215805,2.0592797
1162.05,10887.184,0.058540456,0.21074565,325.10913,-0.016636686,10889.402,5.7866174e-07,2.218639,2.0585403
1162.1,10887.187,0.057731442,0.20783319,325.91797,-0.016005151,10889.402,1.2336129e-06,2.2157326,2.0577314
1162.15,10887.189,0.056912664,0.20488559,327.21957,-0.0149897905,10889.402,1.9648537e-06,2.2128642,2.0569127
1162.2,10887.192,0.05618284,0.20225823,326.64032,-0.015439469,10889.402,2.7723838e-06,2.2100387,2.0561829
1162.25,10887.195,0.055451233,0.19962443,326.35455,-0.015660577,10889.402,3.6562033e-06,2.2072504,2.0554512
1162.3,10887.198,0.054641392,0.196709,328.19513,-0.014225493,10889.402,4.6163123e-06,2.204495,2.0546415
1162.35,10887.201,0.053906653,0.19406396,328.47595,-0.014005318,10889.402,5.652711e-06,2.20178,2.0539067
1162.4,10887.203,0.05325784,0.19172823,326.93286,-0.0152058,10889.402,6.7653987e-06,2.1991057,2.053258
1162.45,10887.206,0.052529775,0.1891072,327.53076,-0.014738695,10889.402,7.954376e-06,2.1964624,2.0525298
1162.5,10887.209,0.051729567,0.18622644,330.09637,-0.012738963,10889.402,9.219643e-06,2.1938505,2.0517297
1162.55,10887.211,0.051070612,0.1838542,329.4932,-0.013207403,10889.402,1.0300517e-05,2.1912804,2.0510707
1162.6,10887.214,0.05050877,0.18183157,326.77292,-0.015324884,10889.402,1.0936315e-05,2.1887496,2.0505087
1162.65,10887.217,0.049773127,0.17918326,328.44528,-0.014020953,10889.402,1.1127039e-05,2.186243,2.0497732
1162.7,10887.219,0.04901714,0.1764617,330.81882,-0.012170904,10889.402,1.0872688e-05,2.1837685,2.0490172
1162.75,10887.222,0.048437912,0.17437649,329.14984,-0.013469568,10889.402,1.0173261e-05,2.181336,2.0484378
1162.8,10887.224,0.047856804,0.1722845,327.73083,-0.014573568,10889.402,9.028759e-06,2.1789355,2.0478568
1162.85,10887.227,0.047122907,0.16964246,330.18933,-0.012657377,10889.402,7.4391824e-06,2.1765585,2.047123
1162.9,10887.229,0.046491615,0.16736981,330.37888,-0.012508501,10889.402,5.40453e-06,2.1742184,2.0464916
1162.95,10887.23,0.045923732,0.16532543,329.23868,-0.013395382,10889.402,2.9248026e-06,2.1719127,2.0459237
1163.0,10887.233,0.045258462,0.16293046,330.63535,-0.012306318,10889.402,-3.3881318e-21,2.169632,2.0452585
1163.05,10887.235,0.04463761,0.1606954,331.15353,-0.011901498,10889.402,-3.3698777e-06,2.1673837,2.0446377
1163.1,10887.237,0.044075493,0.15867178,330.44547,-0.012451843,10889.402,-7.184831e-06,2.165168,2.0440755
1163.15,10887.239,0.043460086,0.1564563,331.2051,-0.011858992,10889.402,-1.14448585e-05,2.162979,2.0434601
1163.2,10887.242,0.04284676,0.15424834,332.0969,-0.011163225,10889.402,-1.6149963e-05,2.1608186,2.0428467
1163.25,10887.244,0.042301193,0.1522843,331.5365,-0.011598605,10889.402,-2.130014e-05,2.1586902,2.0423012
1163.3,10887.246,0.041759893,0.15033561,331.04977,-0.011976599,10889.402,-2.6895394e-05,2.15659,2.04176
1163.35,10887.248,0.041135393,0.14808741,332.74127,-0.010657986,10889.402,-3.2935724e-05,2.1545131,2.0411353
1163.4,10887.25,0.04056456,0.14603241,333.3118,-0.010212513,10889.402,-3.9421127e-05,2.152466,2.0405645
1163.45,10887.252,0.040089965,0.14432387,331.7325,-0.011441548,10889.402,-4.6351608e-05,2.1504512,2.0400898
1163.5,10887.254,0.03957778,0.14248,331.22525,-0.011835596,10889.402,-5.3727163e-05,2.1484609,2.0395777
1163.55,10887.256,0.0389762,0.14031431,333.06378,-0.010402528,10889.402,-6.002817e-05,2.1464918,2.0389762
